DATE,ID,TMAX,TMIN,PRCP,SNOW,SNWD,WT18,WT04,WT09
2008-04-25,USC00272174,244.0,0.0,0.0,0.0,0.0,,,
2008-04-26,USC00272174,172.0,6.0,0.0,0.0,0.0,,,
2008-04-27,USC00272174,111.0,56.0,25.0,0.0,0.0,,,
2008-04-28,USC00272174,89.0,61.0,414.0,0.0,0.0,,,
2008-04-29,USC00272174,94.0,-6.0,262.0,0.0,0.0,,,
2008-04-30,USC00272174,100.0,-28.0,0.0,0.0,0.0,,,
2008-05-01,USC00272174,144.0,-44.0,0.0,0.0,0.0,,,
2008-05-02,USC00272174,111.0,-11.0,15.0,0.0,0.0,,,
2008-05-03,USC00272174,72.0,50.0,10.0,0.0,0.0,,,
2008-05-04,USC00272174,111.0,22.0,48.0,0.0,0.0,,,1.0
2008-05-05,USC00272174,217.0,28.0,0.0,0.0,0.0,,,1.0
2008-05-06,USC00272174,250.0,11.0,0.0,0.0,0.0,,,
2008-05-07,USC00272174,233.0,17.0,0.0,0.0,0.0,,,
2008-05-08,USC00272174,267.0,106.0,5.0,0.0,0.0,,,
2008-05-09,USC00272174,167.0,50.0,0.0,0.0,0.0,,,
2008-05-10,USC00272174,206.0,39.0,0.0,0.0,0.0,,,
2008-05-11,USC00272174,200.0,11.0,0.0,0.0,0.0,,,1.0
2008-05-12,USC00272174,161.0,50.0,0.0,0.0,0.0,,,
2008-05-13,USC00272174,228.0,28.0,0.0,0.0,0.0,,,
2008-05-14,USC00272174,233.0,17.0,0.0,0.0,0.0,,,
2008-05-15,USC00272174,178.0,72.0,3.0,0.0,0.0,,,
2008-05-16,USC00272174,189.0,39.0,0.0,0.0,0.0,,,
2008-05-17,USC00272174,239.0,83.0,5.0,0.0,0.0,,,
2008-05-18,USC00272174,200.0,83.0,0.0,0.0,0.0,,,
2008-05-19,USC00272174,144.0,50.0,0.0,0.0,0.0,,,
2008-05-20,USC00272174,200.0,22.0,0.0,0.0,0.0,,,
2008-05-21,USC00272174,211.0,67.0,5.0,0.0,0.0,,,
2008-05-22,USC00272174,161.0,67.0,0.0,0.0,0.0,,,
2008-05-23,USC00272174,211.0,28.0,3.0,0.0,0.0,,,
2008-05-24,USC00272174,206.0,50.0,0.0,0.0,0.0,,,
2008-05-25,USC00272174,250.0,28.0,0.0,0.0,0.0,,,
2008-05-26,USC00272174,289.0,50.0,0.0,0.0,0.0,,,
2008-05-27,USC00272174,306.0,111.0,0.0,0.0,0.0,,,
2008-05-28,USC00272174,189.0,28.0,0.0,0.0,0.0,,,
2008-05-29,USC00272174,261.0,6.0,0.0,0.0,0.0,,,
2008-05-30,USC00272174,250.0,44.0,0.0,0.0,0.0,,,
2008-05-31,USC00272174,233.0,122.0,33.0,0.0,0.0,,,
2009-03-01,USC00272174,-39.0,-83.0,0.0,13.0,610.0,1.0,,
2009-03-02,USC00272174,-50.0,-94.0,170.0,279.0,610.0,1.0,,1.0
2009-03-03,USC00272174,-56.0,-128.0,0.0,0.0,711.0,,,
2009-03-04,USC00272174,-22.0,-161.0,0.0,0.0,711.0,,,
2009-03-05,USC00272174,39.0,-206.0,0.0,0.0,711.0,,,
2009-03-06,USC00272174,78.0,-22.0,3.0,0.0,711.0,,,
2009-03-07,USC00272174,117.0,-44.0,64.0,0.0,533.0,,1.0,
2009-03-08,USC00272174,100.0,-6.0,25.0,0.0,559.0,,,
2009-03-09,USC00272174,22.0,-28.0,112.0,114.0,559.0,1.0,1.0,1.0
2009-03-10,USC00272174,50.0,-83.0,0.0,0.0,610.0,,,1.0
2009-03-11,USC00272174,89.0,6.0,97.0,0.0,533.0,1.0,1.0,
2009-03-12,USC00272174,17.0,-67.0,0.0,0.0,559.0,,,
2009-03-13,USC00272174,17.0,-122.0,0.0,0.0,559.0,,,
2009-03-14,USC00272174,94.0,-100.0,0.0,0.0,559.0,,,
2009-03-15,USC00272174,133.0,-72.0,0.0,0.0,559.0,,,
2009-03-16,USC00272174,67.0,-39.0,0.0,0.0,559.0,,,
2009-03-17,USC00272174,100.0,-61.0,0.0,0.0,533.0,,,
2009-03-18,USC00272174,144.0,-56.0,0.0,0.0,533.0,,,
2009-03-19,USC00272174,100.0,6.0,0.0,0.0,483.0,,,
2009-03-20,USC00272174,56.0,-39.0,0.0,0.0,457.0,,,
2009-03-21,USC00272174,78.0,-100.0,0.0,0.0,457.0,,,
2009-03-22,USC00272174,72.0,-39.0,0.0,0.0,457.0,1.0,,
2009-03-23,USC00272174,-11.0,-72.0,0.0,0.0,457.0,,,
2009-03-24,USC00272174,83.0,-72.0,0.0,0.0,457.0,,,
2009-03-25,USC00272174,122.0,-89.0,0.0,0.0,457.0,,,
2009-03-26,USC00272174,128.0,-67.0,56.0,0.0,406.0,,,
2009-03-27,USC00272174,167.0,17.0,3.0,0.0,356.0,,,
2009-03-28,USC00272174,133.0,22.0,0.0,0.0,330.0,,,1.0
2009-03-29,USC00272174,44.0,22.0,152.0,0.0,229.0,,,
2009-03-30,USC00272174,72.0,28.0,56.0,0.0,178.0,,,
2009-03-31,USC00272174,117.0,11.0,0.0,0.0,178.0,,,
2009-04-01,USC00272174,78.0,-11.0,56.0,0.0,152.0,,,
2009-04-02,USC00272174,172.0,28.0,8.0,0.0,127.0,,,1.0
2009-04-03,USC00272174,106.0,72.0,152.0,0.0,0.0,,,
2009-04-04,USC00272174,94.0,28.0,23.0,0.0,0.0,,1.0,
2009-04-05,USC00272174,122.0,22.0,0.0,0.0,0.0,,,
2009-04-06,USC00272174,78.0,-28.0,323.0,0.0,0.0,,,
2009-04-07,USC00272174,67.0,6.0,3.0,0.0,0.0,,,
2009-04-08,USC00272174,61.0,-17.0,0.0,0.0,0.0,,,
2009-04-09,USC00272174,144.0,-17.0,0.0,0.0,0.0,,,
2009-04-10,USC00272174,172.0,-33.0,0.0,0.0,0.0,,,
2009-04-11,USC00272174,89.0,28.0,23.0,0.0,0.0,,,
2009-04-12,USC00272174,56.0,-17.0,0.0,0.0,0.0,,,
2009-04-13,USC00272174,111.0,-11.0,0.0,0.0,0.0,,,
2009-04-14,USC00272174,156.0,-39.0,0.0,0.0,0.0,,,
2009-04-15,USC00272174,161.0,-44.0,0.0,0.0,0.0,,,
2009-04-16,USC00272174,167.0,-50.0,0.0,0.0,0.0,,,
2009-04-17,USC00272174,211.0,-22.0,0.0,0.0,0.0,,,
2009-04-18,USC00272174,144.0,28.0,0.0,0.0,0.0,,,
2009-04-19,USC00272174,161.0,-11.0,0.0,0.0,0.0,,,1.0
2009-04-20,USC00272174,111.0,-39.0,3.0,0.0,0.0,,,
2009-04-21,USC00272174,94.0,50.0,340.0,0.0,0.0,,,
2009-04-22,USC00272174,167.0,67.0,66.0,0.0,0.0,,,1.0
2009-04-23,USC00272174,133.0,39.0,13.0,0.0,0.0,,,
2009-04-24,USC00272174,222.0,11.0,0.0,0.0,0.0,,,
2009-04-25,USC00272174,322.0,61.0,0.0,0.0,0.0,,,
2009-04-26,USC00272174,272.0,122.0,0.0,0.0,0.0,,,
2009-04-27,USC00272174,261.0,83.0,8.0,0.0,0.0,,,
2009-04-28,USC00272174,339.0,78.0,0.0,0.0,0.0,,,
2009-04-29,USC00272174,183.0,17.0,0.0,0.0,0.0,,,
2009-04-30,USC00272174,222.0,-11.0,0.0,0.0,0.0,,,
2009-05-01,USC00272174,217.0,106.0,8.0,0.0,0.0,,,
2009-05-02,USC00272174,183.0,33.0,8.0,0.0,0.0,,,
2009-05-03,USC00272174,167.0,17.0,0.0,0.0,0.0,,,
2009-05-04,USC00272174,211.0,44.0,0.0,0.0,0.0,,,
2009-05-05,USC00272174,133.0,78.0,51.0,0.0,0.0,,,
2009-05-06,USC00272174,183.0,78.0,71.0,0.0,0.0,,,
2009-05-07,USC00272174,139.0,94.0,284.0,0.0,0.0,,,1.0
2009-05-08,USC00272174,233.0,67.0,0.0,0.0,0.0,,,1.0
2009-05-09,USC00272174,233.0,117.0,124.0,0.0,0.0,,,
2009-05-10,USC00272174,183.0,67.0,0.0,0.0,0.0,,,
2009-05-11,USC00272174,178.0,67.0,0.0,0.0,0.0,,,
2009-05-12,USC00272174,194.0,11.0,0.0,0.0,0.0,,,
2009-05-13,USC00272174,222.0,17.0,0.0,0.0,0.0,,,
2009-05-14,USC00272174,161.0,72.0,18.0,0.0,0.0,,,
2009-05-15,USC00272174,261.0,106.0,0.0,0.0,0.0,,,
2009-05-16,USC00272174,217.0,56.0,18.0,0.0,0.0,,,
2009-05-17,USC00272174,161.0,78.0,58.0,0.0,0.0,,,
2009-05-18,USC00272174,139.0,33.0,0.0,0.0,0.0,,,
2009-05-19,USC00272174,222.0,-11.0,0.0,0.0,0.0,,,
2009-05-20,USC00272174,267.0,44.0,0.0,0.0,0.0,,,
2009-05-21,USC00272174,328.0,67.0,0.0,0.0,0.0,,,
2009-05-22,USC00272174,311.0,106.0,0.0,0.0,0.0,,,
2009-05-23,USC00272174,178.0,94.0,0.0,0.0,0.0,,,
2009-05-24,USC00272174,256.0,83.0,3.0,0.0,0.0,,,
2009-05-25,USC00272174,239.0,61.0,0.0,0.0,0.0,,,
2009-05-26,USC00272174,189.0,-6.0,0.0,0.0,0.0,,,
2009-05-27,USC00272174,100.0,72.0,193.0,0.0,0.0,,,
2009-05-28,USC00272174,94.0,67.0,112.0,0.0,0.0,,,
2009-05-29,USC00272174,156.0,83.0,56.0,0.0,0.0,,,
2009-05-30,USC00272174,244.0,72.0,0.0,0.0,0.0,,,1.0
2009-05-31,USC00272174,233.0,39.0,3.0,0.0,0.0,,,
2011-03-01,USC00272174,17.0,-133.0,0.0,0.0,838.0,,,
2011-03-02,USC00272174,56.0,-144.0,0.0,15.0,813.0,1.0,,1.0
2011-03-03,USC00272174,-44.0,-178.0,0.0,0.0,787.0,,,
2011-03-04,USC00272174,0.0,-211.0,0.0,0.0,787.0,,,
2011-03-05,USC00272174,100.0,-22.0,0.0,0.0,762.0,1.0,1.0,
2011-03-06,USC00272174,106.0,17.0,272.0,0.0,635.0,,1.0,
2011-03-07,USC00272174,28.0,-56.0,381.0,0.0,508.0,1.0,1.0,
2011-03-08,USC00272174,44.0,-83.0,0.0,0.0,508.0,,,
2011-03-09,USC00272174,6.0,-89.0,0.0,0.0,483.0,,,
2011-03-10,USC00272174,28.0,-11.0,36.0,0.0,483.0,,1.0,
2011-03-11,USC00272174,78.0,22.0,102.0,0.0,457.0,,,
2011-03-12,USC00272174,56.0,0.0,0.0,0.0,406.0,,,
2011-03-13,USC00272174,67.0,0.0,3.0,0.0,381.0,,,
2011-03-14,USC00272174,33.0,-44.0,0.0,0.0,356.0,,,
2011-03-15,USC00272174,61.0,-72.0,0.0,0.0,356.0,,,
2011-03-16,USC00272174,33.0,-6.0,173.0,0.0,330.0,1.0,1.0,
2011-03-17,USC00272174,161.0,-28.0,0.0,0.0,305.0,,,
2011-03-18,USC00272174,194.0,0.0,0.0,0.0,305.0,,,
2011-03-19,USC00272174,67.0,-44.0,0.0,0.0,254.0,,,
2011-03-20,USC00272174,72.0,-89.0,0.0,0.0,229.0,,,
2011-03-21,USC00272174,28.0,-11.0,99.0,104.0,203.0,1.0,,
2011-03-22,USC00272174,33.0,-44.0,0.0,0.0,279.0,1.0,,
2011-03-23,USC00272174,28.0,-50.0,0.0,0.0,229.0,,,
2011-03-24,USC00272174,44.0,-33.0,0.0,0.0,203.0,1.0,,
2011-03-25,USC00272174,50.0,-61.0,0.0,0.0,229.0,,,
2011-03-26,USC00272174,28.0,-72.0,0.0,0.0,203.0,,,
2011-03-27,USC00272174,39.0,-67.0,0.0,0.0,203.0,,,
2011-03-28,USC00272174,56.0,-44.0,0.0,0.0,178.0,,,
2011-03-29,USC00272174,61.0,-39.0,0.0,0.0,178.0,,,
2011-03-30,USC00272174,111.0,-33.0,0.0,0.0,152.0,,,
2011-03-31,USC00272174,94.0,-28.0,25.0,0.0,127.0,1.0,,
2011-04-01,USC00272174,28.0,0.0,127.0,99.0,203.0,1.0,1.0,
2011-04-02,USC00272174,106.0,-22.0,0.0,0.0,178.0,,,
2011-04-03,USC00272174,106.0,-50.0,0.0,0.0,76.0,,,
2011-04-04,USC00272174,39.0,-22.0,48.0,0.0,76.0,1.0,,
2011-04-05,USC00272174,78.0,22.0,23.0,0.0,76.0,,,
2011-04-06,USC00272174,111.0,-39.0,0.0,0.0,51.0,,,
2011-04-07,USC00272174,122.0,-72.0,0.0,0.0,25.0,,,
2011-04-08,USC00272174,122.0,-61.0,0.0,0.0,0.0,,,
2011-04-09,USC00272174,172.0,-50.0,0.0,0.0,0.0,,,
2011-04-10,USC00272174,194.0,17.0,81.0,0.0,0.0,,,
2011-04-11,USC00272174,244.0,67.0,0.0,0.0,0.0,,,
2011-04-12,USC00272174,183.0,100.0,0.0,0.0,0.0,,,
2011-04-13,USC00272174,117.0,44.0,160.0,0.0,0.0,,,
2011-04-14,USC00272174,161.0,28.0,0.0,0.0,0.0,,,
2011-04-15,USC00272174,122.0,-17.0,0.0,0.0,0.0,,,
2011-04-16,USC00272174,72.0,-28.0,157.0,0.0,0.0,,,
2011-04-17,USC00272174,156.0,44.0,287.0,0.0,0.0,,,
2011-04-18,USC00272174,133.0,33.0,0.0,0.0,0.0,,,
2011-04-19,USC00272174,89.0,50.0,8.0,0.0,0.0,,,
2011-04-20,USC00272174,61.0,39.0,3.0,0.0,0.0,,,
2011-04-21,USC00272174,111.0,0.0,0.0,0.0,0.0,,,
2011-04-22,USC00272174,139.0,-39.0,0.0,0.0,0.0,,,
2011-04-23,USC00272174,61.0,6.0,119.0,3.0,0.0,1.0,1.0,
2011-04-24,USC00272174,206.0,33.0,0.0,0.0,0.0,,,
2011-04-25,USC00272174,133.0,61.0,8.0,0.0,0.0,,,
2011-04-26,USC00272174,150.0,89.0,18.0,0.0,0.0,,,
2011-04-27,USC00272174,272.0,83.0,48.0,0.0,0.0,,,
2011-04-28,USC00272174,239.0,150.0,23.0,0.0,0.0,,,
2011-04-29,USC00272174,217.0,56.0,0.0,0.0,0.0,,,
2011-04-30,USC00272174,183.0,39.0,0.0,0.0,0.0,,,
2011-05-01,USC00272174,194.0,-17.0,0.0,0.0,0.0,,,
2011-05-02,USC00272174,233.0,-6.0,0.0,0.0,0.0,,,
2011-05-03,USC00272174,217.0,106.0,0.0,0.0,0.0,,,
2011-05-04,USC00272174,133.0,61.0,94.0,0.0,0.0,,,
2011-05-05,USC00272174,133.0,39.0,0.0,0.0,0.0,,,
2011-05-06,USC00272174,211.0,-6.0,0.0,0.0,0.0,,,
2011-05-07,USC00272174,211.0,39.0,76.0,0.0,0.0,,,
2011-05-08,USC00272174,217.0,83.0,25.0,0.0,0.0,,,
2011-05-09,USC00272174,222.0,33.0,0.0,0.0,0.0,,,
2011-05-10,USC00272174,189.0,100.0,0.0,0.0,0.0,,,
2011-05-11,USC00272174,211.0,94.0,0.0,0.0,0.0,,,
2011-05-12,USC00272174,206.0,39.0,0.0,0.0,0.0,,,
2011-05-13,USC00272174,233.0,44.0,0.0,0.0,0.0,,,
2011-05-14,USC00272174,156.0,67.0,15.0,0.0,0.0,,,
2011-05-15,USC00272174,144.0,94.0,432.0,0.0,0.0,,,
2011-05-16,USC00272174,117.0,83.0,48.0,0.0,0.0,,,
2011-05-17,USC00272174,111.0,78.0,38.0,0.0,0.0,,,
2011-05-18,USC00272174,133.0,100.0,107.0,0.0,0.0,,,
2011-05-19,USC00272174,183.0,100.0,201.0,0.0,0.0,,,
2011-05-20,USC00272174,183.0,133.0,8.0,0.0,0.0,,,
2011-05-21,USC00272174,244.0,94.0,25.0,0.0,0.0,,,
2011-05-22,USC00272174,128.0,83.0,3.0,0.0,0.0,,,
2011-05-23,USC00272174,133.0,78.0,56.0,0.0,0.0,,,
2011-05-24,USC00272174,272.0,133.0,30.0,0.0,0.0,,,
2011-05-25,USC00272174,267.0,100.0,0.0,0.0,0.0,,,
2011-05-26,USC00272174,300.0,111.0,0.0,0.0,0.0,,,
2011-05-27,USC00272174,317.0,167.0,0.0,0.0,0.0,,,
2011-05-28,USC00272174,217.0,144.0,0.0,0.0,0.0,,,
2011-05-29,USC00272174,294.0,139.0,0.0,0.0,0.0,,,
2011-05-30,USC00272174,317.0,150.0,0.0,0.0,0.0,,,
2011-05-31,USC00272174,294.0,122.0,0.0,0.0,0.0,,,
2012-03-01,USC00272174,-11.0,-61.0,155.0,180.0,102.0,1.0,,
2012-03-02,USC00272174,-22.0,-78.0,3.0,0.0,203.0,1.0,,
2012-03-03,USC00272174,39.0,-22.0,165.0,46.0,203.0,1.0,1.0,
2012-03-04,USC00272174,56.0,-61.0,0.0,0.0,152.0,,,
2012-03-05,USC00272174,-17.0,-89.0,0.0,0.0,127.0,1.0,,
2012-03-06,USC00272174,17.0,-122.0,0.0,0.0,127.0,,,
2012-03-07,USC00272174,128.0,-94.0,0.0,0.0,127.0,,,
2012-03-08,USC00272174,189.0,28.0,0.0,0.0,102.0,,,
2012-03-09,USC00272174,156.0,-28.0,8.0,0.0,25.0,1.0,,
2012-03-10,USC00272174,39.0,-56.0,3.0,13.0,25.0,1.0,,
2012-03-11,USC00272174,144.0,-56.0,0.0,0.0,25.0,,,
2012-03-12,USC00272174,206.0,-28.0,0.0,0.0,0.0,,,
2012-03-13,USC00272174,217.0,56.0,3.0,0.0,0.0,,,
2012-03-14,USC00272174,144.0,28.0,0.0,0.0,0.0,,,
2012-03-15,USC00272174,72.0,6.0,0.0,0.0,0.0,,,
2012-03-16,USC00272174,50.0,11.0,30.0,0.0,0.0,,,
2012-03-17,USC00272174,111.0,-17.0,0.0,0.0,0.0,,,
2012-03-18,USC00272174,272.0,-17.0,0.0,0.0,0.0,,,
2012-03-19,USC00272174,272.0,28.0,0.0,0.0,0.0,,,
2012-03-20,USC00272174,272.0,22.0,0.0,0.0,0.0,,,
2012-03-21,USC00272174,283.0,56.0,0.0,0.0,0.0,,,
2012-03-22,USC00272174,289.0,56.0,0.0,0.0,0.0,,,
2012-03-23,USC00272174,222.0,111.0,0.0,0.0,0.0,,,
2012-03-24,USC00272174,133.0,78.0,0.0,0.0,0.0,,,
2012-03-25,USC00272174,78.0,33.0,43.0,0.0,0.0,,,
2012-03-26,USC00272174,56.0,-22.0,0.0,0.0,0.0,,,
2012-03-27,USC00272174,72.0,-56.0,0.0,0.0,0.0,,,
2012-03-28,USC00272174,78.0,-11.0,8.0,0.0,0.0,1.0,1.0,
2012-03-29,USC00272174,67.0,11.0,0.0,0.0,0.0,1.0,,
2012-03-30,USC00272174,83.0,-17.0,0.0,0.0,0.0,,,
2012-03-31,USC00272174,94.0,-22.0,0.0,0.0,0.0,,,
2012-04-01,USC00272174,111.0,-56.0,18.0,0.0,0.0,,,
2012-04-02,USC00272174,111.0,-6.0,3.0,0.0,0.0,,,
2012-04-03,USC00272174,139.0,-50.0,0.0,0.0,0.0,,,
2012-04-04,USC00272174,150.0,-11.0,0.0,0.0,0.0,,,
2012-04-05,USC00272174,89.0,-28.0,0.0,0.0,0.0,,,
2012-04-06,USC00272174,106.0,-44.0,0.0,0.0,0.0,,,
2012-04-07,USC00272174,122.0,-44.0,0.0,0.0,0.0,,,
2012-04-08,USC00272174,89.0,33.0,0.0,0.0,0.0,,,
2012-04-09,USC00272174,117.0,-6.0,0.0,0.0,0.0,,,
2012-04-10,USC00272174,133.0,-11.0,0.0,0.0,0.0,,,
2012-04-11,USC00272174,144.0,-33.0,0.0,0.0,0.0,,,
2012-04-12,USC00272174,133.0,0.0,8.0,0.0,0.0,,,
2012-04-13,USC00272174,183.0,-33.0,0.0,0.0,0.0,,,
2012-04-14,USC00272174,211.0,-28.0,0.0,0.0,0.0,,,
2012-04-15,USC00272174,256.0,39.0,0.0,0.0,0.0,,,
2012-04-16,USC00272174,322.0,122.0,0.0,0.0,0.0,,,
2012-04-17,USC00272174,267.0,111.0,0.0,0.0,0.0,,,
2012-04-18,USC00272174,161.0,50.0,0.0,0.0,0.0,,,
2012-04-19,USC00272174,222.0,6.0,0.0,0.0,0.0,,,
2012-04-20,USC00272174,267.0,33.0,0.0,0.0,0.0,,,
2012-04-21,USC00272174,261.0,117.0,0.0,0.0,0.0,,,
2012-04-22,USC00272174,133.0,44.0,267.0,0.0,0.0,,,
2012-04-23,USC00272174,150.0,39.0,312.0,0.0,0.0,,,
2012-04-24,USC00272174,128.0,28.0,5.0,0.0,0.0,,,
2012-04-25,USC00272174,144.0,0.0,0.0,0.0,0.0,,,
2012-04-26,USC00272174,178.0,-22.0,56.0,0.0,0.0,,,
2012-04-27,USC00272174,111.0,17.0,15.0,0.0,0.0,,,
2012-04-28,USC00272174,128.0,0.0,0.0,0.0,0.0,,,
2012-04-29,USC00272174,128.0,-22.0,0.0,0.0,0.0,,,
2012-04-30,USC00272174,172.0,-11.0,0.0,0.0,0.0,,,
2012-05-01,USC00272174,106.0,50.0,201.0,0.0,0.0,,,
2012-05-02,USC00272174,106.0,56.0,0.0,0.0,0.0,,,
2012-05-03,USC00272174,111.0,61.0,23.0,0.0,0.0,,,
2012-05-04,USC00272174,128.0,89.0,33.0,0.0,0.0,,,
2012-05-05,USC00272174,211.0,94.0,3.0,0.0,0.0,,,
2012-05-06,USC00272174,206.0,72.0,0.0,0.0,0.0,,,
2012-05-07,USC00272174,217.0,22.0,0.0,0.0,0.0,,,
2012-05-08,USC00272174,122.0,78.0,216.0,0.0,0.0,,,
2012-05-09,USC00272174,172.0,94.0,5.0,0.0,0.0,,,
2012-05-10,USC00272174,183.0,67.0,175.0,0.0,0.0,,,
2012-05-11,USC00272174,189.0,22.0,0.0,0.0,0.0,,,
2012-05-12,USC00272174,267.0,-6.0,0.0,0.0,0.0,,,
2012-05-13,USC00272174,289.0,61.0,0.0,0.0,0.0,,,
2012-05-14,USC00272174,189.0,117.0,64.0,0.0,0.0,,,
2012-05-15,USC00272174,222.0,128.0,142.0,0.0,0.0,,,
2012-05-16,USC00272174,233.0,139.0,122.0,0.0,0.0,,,
2012-05-17,USC00272174,194.0,44.0,0.0,0.0,0.0,,,
2012-05-18,USC00272174,233.0,22.0,0.0,0.0,0.0,,,
2012-05-19,USC00272174,278.0,50.0,0.0,0.0,0.0,,,
2012-05-20,USC00272174,294.0,83.0,0.0,0.0,0.0,,,
2012-05-21,USC00272174,256.0,83.0,0.0,0.0,0.0,,,
2012-05-22,USC00272174,194.0,139.0,81.0,0.0,0.0,,,
2012-05-23,USC00272174,261.0,161.0,0.0,0.0,0.0,,,
2012-05-24,USC00272174,250.0,133.0,0.0,0.0,0.0,,,
2012-05-25,USC00272174,222.0,144.0,3.0,0.0,0.0,,,
2012-05-26,USC00272174,311.0,133.0,0.0,0.0,0.0,,,
2012-05-27,USC00272174,278.0,106.0,0.0,0.0,0.0,,,
2012-05-28,USC00272174,267.0,139.0,0.0,0.0,0.0,,,
2012-05-29,USC00272174,189.0,139.0,142.0,0.0,0.0,,,
2012-05-30,USC00272174,261.0,150.0,0.0,0.0,0.0,,,
2012-05-31,USC00272174,261.0,122.0,0.0,0.0,0.0,,,
2013-03-01,USC00272174,28.0,-39.0,0.0,0.0,356.0,,1.0,
2013-03-02,USC00272174,39.0,-22.0,0.0,0.0,356.0,1.0,,
2013-03-03,USC00272174,33.0,-28.0,8.0,13.0,330.0,1.0,,
2013-03-04,USC00272174,11.0,-28.0,3.0,0.0,305.0,1.0,,
2013-03-05,USC00272174,56.0,-33.0,0.0,0.0,305.0,,,
2013-03-06,USC00272174,28.0,-6.0,0.0,0.0,279.0,1.0,,
2013-03-07,USC00272174,11.0,-11.0,25.0,58.0,279.0,1.0,1.0,
2013-03-08,USC00272174,78.0,-17.0,53.0,46.0,381.0,1.0,,
2013-03-09,USC00272174,128.0,-94.0,0.0,0.0,305.0,,,
2013-03-10,USC00272174,61.0,-78.0,0.0,0.0,279.0,,,
2013-03-11,USC00272174,89.0,-11.0,0.0,0.0,229.0,,,
2013-03-12,USC00272174,100.0,33.0,94.0,0.0,203.0,,,
2013-03-13,USC00272174,89.0,-44.0,0.0,0.0,178.0,,,
2013-03-14,USC00272174,11.0,-72.0,0.0,0.0,152.0,1.0,,
2013-03-15,USC00272174,39.0,-89.0,3.0,5.0,152.0,1.0,,
2013-03-16,USC00272174,17.0,-50.0,0.0,0.0,152.0,,,
2013-03-17,USC00272174,11.0,-106.0,0.0,0.0,152.0,,,
2013-03-18,USC00272174,22.0,-133.0,0.0,0.0,152.0,1.0,,
2013-03-19,USC00272174,0.0,-50.0,216.0,279.0,229.0,1.0,,
2013-03-20,USC00272174,22.0,-56.0,3.0,5.0,356.0,1.0,1.0,
2013-03-21,USC00272174,44.0,-117.0,0.0,0.0,305.0,,,
2013-03-22,USC00272174,33.0,-89.0,0.0,0.0,254.0,,,
2013-03-23,USC00272174,39.0,-78.0,0.0,0.0,229.0,,,
2013-03-24,USC00272174,61.0,-39.0,0.0,0.0,203.0,,,
2013-03-25,USC00272174,61.0,-56.0,0.0,0.0,178.0,,,
2013-03-26,USC00272174,94.0,-22.0,0.0,0.0,178.0,,,
2013-03-27,USC00272174,117.0,-56.0,0.0,0.0,152.0,,,
2013-03-28,USC00272174,89.0,-11.0,0.0,0.0,127.0,,,
2013-03-29,USC00272174,128.0,-17.0,0.0,0.0,102.0,,,
2013-03-30,USC00272174,128.0,-33.0,0.0,0.0,76.0,,,
2013-03-31,USC00272174,150.0,-67.0,33.0,0.0,51.0,,,
2013-04-01,USC00272174,156.0,-10.0,58.0,0.0,0.0,,,
2013-04-02,USC00272174,33.0,-32.0,0.0,0.0,0.0,,,
2013-04-03,USC00272174,67.0,-32.0,0.0,0.0,0.0,,,
2013-04-04,USC00272174,128.0,-32.0,0.0,0.0,0.0,,,
2013-04-05,USC00272174,144.0,6.0,0.0,0.0,0.0,,,
2013-04-06,USC00272174,61.0,-55.0,0.0,0.0,0.0,,,
2013-04-07,USC00272174,144.0,-71.0,0.0,0.0,0.0,,,
2013-04-08,USC00272174,172.0,-16.0,0.0,0.0,0.0,,,
2013-04-09,USC00272174,172.0,56.0,15.0,0.0,0.0,,,
2013-04-10,USC00272174,156.0,61.0,152.0,0.0,0.0,,,
2013-04-11,USC00272174,89.0,33.0,13.0,0.0,0.0,,,
2013-04-12,USC00272174,44.0,-5.0,124.0,5.0,0.0,,1.0,
2013-04-13,USC00272174,117.0,0.0,8.0,0.0,0.0,,1.0,
2013-04-14,USC00272174,122.0,-21.0,0.0,0.0,0.0,,,
2013-04-15,USC00272174,150.0,-38.0,0.0,0.0,0.0,,,
2013-04-16,USC00272174,200.0,28.0,0.0,0.0,0.0,,,
2013-04-17,USC00272174,178.0,17.0,0.0,0.0,0.0,,,
2013-04-18,USC00272174,172.0,-21.0,0.0,0.0,0.0,,,
2013-04-19,USC00272174,239.0,100.0,20.0,0.0,0.0,,,
2013-04-20,USC00272174,167.0,28.0,81.0,0.0,0.0,,,
2013-04-21,USC00272174,111.0,-27.0,0.0,0.0,0.0,,,
2013-04-22,USC00272174,117.0,-43.0,0.0,0.0,0.0,,,
2013-04-23,USC00272174,50.0,-16.0,0.0,0.0,0.0,,,
2013-04-24,USC00272174,250.0,50.0,0.0,0.0,0.0,,,
2013-04-25,USC00272174,161.0,6.0,5.0,0.0,0.0,,,
2013-04-26,USC00272174,161.0,-27.0,0.0,0.0,0.0,,,
2013-04-27,USC00272174,194.0,-16.0,0.0,0.0,0.0,,,
2013-04-28,USC00272174,217.0,-5.0,0.0,0.0,0.0,,,
2013-04-29,USC00272174,217.0,44.0,0.0,0.0,0.0,,,
2013-04-30,USC00272174,222.0,56.0,0.0,0.0,0.0,,,
2013-05-01,USC00272174,233.0,-5.0,0.0,0.0,0.0,,,
2013-05-02,USC00272174,278.0,22.0,0.0,0.0,0.0,,,
2013-05-03,USC00272174,194.0,0.0,0.0,0.0,0.0,,,
